25.40, 47.78, 229.87
25.63, 62.44, 227.24
22.14, 55.22, 228.16
26.61, 57.62, 230.96
29.38, 49.82, 232.71
29.10, 59.01, 230.86
21.02, 68.09, 227.59
22.68, 52.78, 229.71
27.78, 61.06, 229.70
22.33, 40.87, 232.39
30.69, 46.43, 230.75
27.10, 63.50, 228.80
25.75, 38.01, 233.16
25.03, 42.17, 228.65
30.74, 56.71, 231.88
23.52, 54.03, 228.51
22.76, 47.12, 230.16
21.77, 40.38, 230.83
27.31, 38.78, 230.75
21.96, 61.00, 225.39
27.02, 52.23, 232.12
27.18, 56.32, 231.32
27.34, 49.91, 230.09
27.56, 40.57, 229.65
22.88, 47.20, 229.99
26.55, 46.64, 233.19
28.40, 41.37, 233.41
29.66, 44.61, 234.25
21.60, 57.86, 230.03
21.49, 52.80, 230.23
21.52, 67.85, 225.02
28.88, 54.73, 228.64
26.20, 40.21, 231.41
21.18, 55.61, 230.03
30.17, 68.01, 228.23
22.78, 60.92, 226.47
30.83, 63.82, 230.96
25.28, 64.17, 227.26
25.50, 66.59, 228.53
24.08, 56.57, 226.98
21.20, 39.47, 229.17
27.66, 66.86, 228.11
21.59, 51.16, 227.72
23.14, 65.55, 225.22
22.30, 68.73, 227.40
28.64, 56.72, 230.96
22.90, 59.66, 227.21
27.39, 59.27, 231.32
28.69, 55.23, 232.08
26.12, 43.76, 231.60
29.98, 65.08, 229.81
29.57, 52.01, 230.16
27.95, 48.21, 232.10
21.04, 47.39, 227.21
27.60, 60.38, 230.25
29.25, 38.11, 234.47
30.66, 61.03, 228.60
23.46, 55.45, 229.14
23.64, 65.72, 225.78
30.38, 47.73, 232.18
24.01, 50.58, 228.71
30.22, 48.71, 231.27
23.53, 53.05, 230.52
29.28, 65.72, 227.79
25.55, 65.69, 226.77
27.38, 49.90, 230.07
23.99, 51.72, 227.48
29.28, 55.26, 232.28
29.32, 50.86, 232.35
24.75, 38.78, 229.95
27.48, 40.39, 231.98
24.34, 68.24, 227.04
26.45, 45.47, 232.58
29.96, 63.21, 228.36
23.30, 64.66, 228.18
27.28, 68.15, 227.22
30.38, 47.75, 230.95
23.76, 65.65, 224.68
21.52, 45.69, 231.45
29.81, 60.09, 229.51
22.78, 51.93, 227.62
30.69, 44.15, 233.86
26.33, 57.53, 227.11
22.47, 50.45, 229.56
29.56, 66.89, 225.96
28.20, 42.55, 231.88
28.69, 50.36, 233.23
30.86, 57.31, 233.09
28.25, 49.17, 230.11
27.15, 47.02, 233.10
30.71, 57.09, 230.63
27.54, 45.41, 232.19
25.86, 63.00, 229.43
21.81, 68.59, 223.43
25.96, 58.51, 229.15
21.28, 41.97, 228.26
27.52, 44.12, 230.09
21.39, 56.37, 228.03
23.37, 53.80, 227.39
22.41, 38.47, 231.13
21.81, 49.35, 230.95
28.76, 45.81, 231.47
29.89, 40.32, 232.10
26.41, 38.70, 232.72
24.06, 46.60, 229.54
25.80, 51.12, 229.91
27.00, 61.23, 227.86
30.35, 53.36, 231.90
21.24, 38.70, 232.26
24.29, 58.18, 230.29
21.85, 41.72, 231.36
21.72, 42.46, 227.91
23.83, 42.58, 229.90
26.67, 53.50, 229.92
26.74, 65.39, 228.45
25.20, 58.38, 230.36
26.13, 53.74, 228.31
22.28, 48.26, 227.72
27.82, 57.84, 230.12
23.86, 47.91, 231.58
24.32, 46.74, 230.64
22.89, 45.08, 231.31
26.65, 43.01, 233.38
22.39, 50.15, 228.46
30.93, 48.39, 233.45
30.41, 40.41, 232.73
22.71, 51.47, 228.26
27.68, 66.02, 226.98
21.28, 49.06, 230.02
23.31, 67.98, 225.57
28.89, 60.18, 230.39
25.90, 66.27, 227.30
30.60, 46.78, 230.35
23.15, 41.69, 231.30
24.15, 67.31, 226.17
26.85, 49.65, 230.34
28.60, 50.78, 228.97
24.98, 57.27, 229.57
30.50, 62.70, 227.53
30.28, 65.97, 227.11
23.23, 45.68, 231.13
26.68, 62.55, 230.17
26.70, 47.36, 231.38
28.60, 39.74, 233.46
25.14, 40.76, 229.38
28.22, 44.98, 232.48
23.56, 64.90, 228.14
23.38, 45.73, 227.79
21.31, 52.15, 229.35
28.87, 64.28, 226.61
25.54, 61.68, 227.48
26.45, 45.28, 229.47
21.37, 53.38, 230.60
29.81, 67.74, 226.83
22.80, 66.52, 226.68
23.25, 50.42, 230.92
26.76, 44.93, 233.11
24.08, 39.15, 230.10
26.09, 62.09, 228.81
28.40, 57.52, 231.57
30.25, 44.71, 232.16
31.06, 53.76, 232.64
30.68, 48.36, 234.20
21.24, 64.65, 224.16
26.79, 47.82, 232.91
27.63, 54.76, 230.02
30.29, 50.31, 232.29
30.63, 38.53, 233.98
21.10, 64.58, 227.46
22.52, 60.86, 228.87
24.64, 61.53, 229.83
25.24, 61.21, 227.69
29.23, 41.28, 234.35
25.15, 56.53, 231.30
28.17, 61.11, 226.76
25.53, 59.42, 227.22
28.56, 61.10, 230.88
22.16, 62.78, 228.23
24.21, 47.46, 230.36
26.90, 56.02, 229.26
22.59, 49.98, 228.14
22.98, 57.01, 227.95
22.59, 49.79, 229.65
21.98, 37.90, 228.67
21.60, 65.13, 227.19
26.16, 45.34, 229.64
24.86, 43.98, 228.65
22.40, 64.55, 227.58
30.36, 55.29, 232.20
30.22, 54.82, 232.14
21.47, 66.57, 226.97
24.61, 49.23, 230.61
22.79, 57.06, 226.78
24.40, 42.12, 232.75
23.02, 56.65, 227.77
28.04, 44.17, 233.75
22.55, 67.22, 224.34
28.40, 65.34, 228.90
21.99, 55.21, 229.95
22.85, 40.99, 228.77
