297.28, 53.23, 35.54
316.44, 59.44, 46.54
301.30, 57.60, 31.40
319.62, 57.28, 49.72
300.02, 59.60, 30.12
321.38, 54.17, 51.48
312.78, 53.14, 42.88
312.75, 62.24, 42.85
312.58, 56.79, 42.68
323.14, 62.55, 53.24
307.10, 60.45, 37.20
304.29, 54.20, 34.39
297.97, 52.61, 34.16
299.70, 52.78, 30.70
298.19, 51.26, 33.72
307.95, 56.56, 38.05
310.06, 53.62, 40.16
302.02, 56.64, 32.12
319.56, 53.54, 49.66
303.99, 59.73, 34.09
300.28, 55.61, 30.38
321.41, 56.18, 51.51
315.83, 59.39, 45.93
303.05, 55.30, 33.15
307.50, 61.04, 37.60
309.06, 52.38, 39.16
319.20, 53.33, 49.30
324.16, 58.86, 54.26
313.80, 58.40, 43.90
300.05, 52.48, 30.15
298.04, 52.69, 34.02
307.18, 51.77, 37.28
322.63, 51.63, 52.73
300.66, 54.45, 30.76
309.41, 63.17, 39.51
301.21, 56.50, 31.31
301.54, 58.27, 31.64
313.47, 62.65, 43.57
299.70, 62.30, 30.70
313.94, 52.29, 44.04
315.93, 60.89, 46.03
313.95, 57.22, 44.05
315.82, 51.58, 45.92
306.28, 62.89, 36.38
301.60, 53.63, 31.70
302.19, 55.33, 32.29
312.75, 53.65, 42.85
318.75, 58.79, 48.85
300.30, 53.28, 30.40
300.85, 57.77, 30.95
323.08, 52.27, 53.18
311.16, 58.45, 41.26
300.89, 56.92, 30.99
304.05, 55.79, 34.15
301.03, 57.69, 31.13
312.02, 53.29, 42.12
304.75, 51.72, 34.85
320.58, 53.79, 50.68
306.28, 53.56, 36.38
307.83, 56.53, 37.93
306.92, 61.30, 37.02
307.83, 59.24, 37.93
315.28, 60.79, 45.38
323.47, 56.64, 53.57
322.94, 54.96, 53.04
319.90, 56.64, 50.00
313.26, 54.38, 43.36
320.06, 55.66, 50.16
321.06, 57.61, 51.16
324.40, 58.63, 54.50
308.49, 59.75, 38.59
323.76, 59.50, 53.86
310.52, 58.69, 40.62
300.24, 53.80, 30.34
312.21, 57.17, 42.31
