C:\Devs\py\envs\Sim_37\Scripts\python.exe D:/prj/py/py37/sim/dat/dat_sim2.py
160.83, 6.11, -0.98
164.09, 6.63, 8.82
172.48, 5.25, 23.87
163.19, 4.97, 5.07
171.86, 8.95, 22.99
177.76, 3.37, 32.20
175.21, 6.49, 22.53
166.67, 7.80, 15.73
176.35, 8.66, 30.29
165.17, 5.66, 16.33
167.83, 8.18, 20.36
174.28, 4.66, 30.13
163.52, 9.55, 6.25
161.41, 8.72, 4.69
166.37, 5.71, 17.68
161.12, 6.81, 0.70
174.60, 7.92, 26.72
175.39, 8.83, 24.33
177.05, 8.81, 26.34
172.48, 9.66, 23.60
175.44, 9.58, 32.07
170.53, 6.39, 20.97
178.33, 4.41, 34.23
162.46, 8.06, 5.44
177.73, 7.71, 29.04
174.45, 2.72, 29.80
175.40, 8.56, 23.51
164.71, 3.05, 9.30
170.03, 4.47, 22.96
164.18, 10.08, 12.00
161.17, 4.76, 2.53
177.62, 4.19, 30.45
175.57, 9.07, 31.72
165.17, 8.48, 9.79
172.14, 6.10, 19.70
176.83, 4.54, 28.26
177.04, 7.62, 28.75
164.46, 6.49, 10.58
175.90, 4.98, 30.94
173.46, 4.69, 22.47
170.52, 5.07, 15.93
163.95, 6.64, 9.91
178.30, 4.46, 31.56
163.17, 6.09, 8.40
174.36, 2.88, 23.48
166.69, 2.73, 14.00
161.77, 8.72, 1.38
166.72, 7.84, 9.59
171.12, 4.68, 17.43
170.09, 9.25, 14.85
182.98, 8.32, 39.42
191.78, 13.38, 47.55
175.98, 8.14, 27.23
174.58, 10.87, 23.22
181.82, 7.70, 31.66
177.01, 14.04, 24.38
183.05, 12.31, 32.52
176.12, 16.64, 31.65
190.83, 20.14, 40.98
189.19, 13.93, 45.19
186.25, 11.37, 39.98
189.52, 14.34, 43.41
190.47, 17.84, 46.60
182.59, 19.92, 36.62
190.34, 18.81, 39.14
191.11, 10.32, 42.77
191.45, 9.47, 41.87
181.15, 15.54, 35.66
175.17, 7.79, 27.26
191.42, 15.89, 44.63
184.26, 9.74, 35.00
180.09, 18.38, 35.90
179.23, 10.77, 32.96
175.24, 17.61, 30.10
190.55, 15.31, 46.60
182.58, 8.23, 32.30
192.01, 20.16, 42.93
189.49, 11.47, 35.69
185.13, 16.06, 36.28
184.58, 8.42, 33.02
190.53, 18.52, 45.04
178.75, 12.13, 31.80
181.60, 17.82, 34.01
183.96, 11.50, 38.09
191.59, 14.63, 40.61
192.89, 19.89, 38.55
183.76, 15.84, 36.81
179.64, 18.23, 33.27
181.30, 12.00, 30.83
195.08, 16.46, 49.80
185.51, 21.24, 40.00
194.70, 17.39, 50.41
174.57, 17.33, 21.74
186.20, 16.87, 43.34
188.22, 19.75, 43.07
176.32, 19.11, 27.35
185.38, 12.24, 39.45
189.25, 16.87, 44.59
178.27, 11.88, 26.74
177.10, 7.78, 33.34
184.66, 20.45, 34.65
183.71, 12.27, 35.36
175.47, 18.27, 28.45
189.41, 12.21, 39.03
177.16, 12.31, 25.58
175.40, 11.75, 23.17
189.46, 13.30, 46.64
184.39, 13.83, 37.22
194.87, 19.46, 47.33
174.54, 10.13, 31.68
181.25, 11.66, 34.01
176.29, 14.54, 28.21
193.90, 11.85, 43.51
191.95, 21.13, 48.35
195.20, 9.50, 43.38
189.39, 17.15, 45.40
195.14, 10.25, 46.03
182.52, 11.38, 38.05
184.04, 9.74, 35.10
192.35, 10.53, 44.93
190.99, 10.13, 42.66
176.52, 15.47, 26.77
184.41, 20.52, 35.26
195.56, 12.36, 48.62
187.21, 11.13, 41.71
176.65, 15.04, 29.27
182.01, 9.35, 37.44
184.96, 12.59, 36.98
193.52, 21.03, 44.73
187.58, 20.17, 41.45
180.59, 12.14, 31.76
183.29, 9.51, 37.87
195.34, 10.05, 46.19
186.94, 8.05, 39.49
181.63, 18.76, 31.03
194.57, 21.26, 44.29
182.65, 20.06, 34.62
174.66, 8.45, 27.31
187.63, 13.08, 35.28
183.42, 10.72, 34.51
194.70, 14.72, 45.83
183.80, 18.09, 35.13
176.02, 14.89, 26.29
193.58, 9.65, 38.95
186.66, 9.86, 39.76
174.78, 18.06, 29.73
185.93, 9.60, 41.91
177.56, 19.22, 28.61
175.74, 13.11, 28.30
180.23, 11.46, 31.13
184.14, 15.62, 37.90
184.04, 17.31, 33.54
191.58, 17.57, 43.59
175.71, 14.93, 25.26
178.88, 12.96, 30.28
187.02, 14.59, 44.02
183.22, 16.16, 36.94
186.83, 18.83, 37.98
177.01, 14.89, 32.95
176.85, 8.48, 24.74
181.80, 20.59, 38.35
189.75, 17.93, 41.73
195.19, 9.82, 46.19
181.25, 13.73, 30.51
177.65, 19.25, 28.05
180.73, 13.70, 34.57
189.40, 9.71, 42.60
180.80, 19.30, 29.99
191.43, 14.54, 44.82
178.81, 12.50, 29.04
183.42, 13.98, 37.87
187.73, 7.94, 44.13
195.23, 11.11, 42.34
179.09, 14.14, 28.13
180.02, 11.33, 30.51
184.07, 13.82, 35.58
174.85, 18.04, 26.56
189.11, 19.58, 41.38
176.31, 18.90, 33.27
180.39, 8.49, 35.08
193.32, 19.33, 43.59
195.34, 17.74, 43.55
188.78, 16.04, 39.65
187.53, 14.16, 42.69
183.17, 14.56, 35.11
181.21, 18.58, 33.28
175.18, 13.89, 26.26
182.01, 13.00, 37.44
195.31, 10.26, 50.33
188.61, 7.74, 39.26
180.49, 19.94, 29.66
188.45, 20.23, 39.67
186.64, 13.14, 41.60
174.58, 12.35, 25.47
175.04, 16.89, 27.30
184.80, 19.33, 42.43
195.37, 15.68, 48.32
187.96, 9.45, 40.89
193.27, 13.24, 45.33
194.80, 16.98, 43.31
218.40, 27.78, 66.32
216.33, 21.49, 57.63
213.73, 20.42, 60.08
211.10, 28.69, 54.41
213.22, 31.62, 61.06
207.13, 23.77, 58.56
205.88, 23.20, 51.15
217.19, 30.15, 59.78
211.31, 31.06, 56.69
206.07, 23.04, 52.64
214.89, 28.56, 57.67
213.74, 18.31, 60.90
209.32, 29.25, 59.55
214.32, 18.48, 60.06
212.01, 27.51, 54.64
212.36, 26.29, 56.64
212.54, 18.73, 58.16
205.54, 19.33, 57.76
203.72, 22.59, 55.76
207.50, 20.24, 57.74
204.21, 31.13, 52.88
207.01, 30.26, 55.86
201.95, 26.46, 52.04
202.72, 30.93, 50.64
217.50, 31.37, 62.40
206.76, 23.88, 55.13
208.10, 18.88, 51.47
203.40, 27.16, 48.56
201.64, 23.44, 47.79
211.39, 26.45, 61.50
203.32, 24.99, 55.36
216.74, 19.86, 62.11
216.45, 27.70, 62.67
209.00, 18.42, 54.87
208.87, 19.33, 58.91
204.46, 20.73, 57.08
214.29, 24.04, 59.70
209.61, 30.61, 58.47
205.61, 21.64, 52.89
212.18, 26.95, 56.53
213.34, 19.60, 58.35
204.38, 24.47, 54.09
206.75, 19.89, 51.45
212.81, 31.42, 59.97
209.72, 22.25, 57.14
202.70, 23.84, 50.90
215.03, 22.25, 55.31
203.85, 30.90, 55.79
204.53, 21.33, 52.74
205.87, 22.66, 54.79
204.37, 25.48, 52.37
211.73, 25.70, 61.44
213.06, 25.83, 62.98
212.33, 19.35, 55.32
206.08, 22.62, 51.27
207.65, 23.19, 59.21
214.41, 24.33, 63.38
210.63, 27.85, 57.95
210.36, 24.18, 62.38
201.66, 28.71, 51.87
214.58, 19.09, 61.92
206.05, 21.30, 54.37
211.52, 19.93, 59.36
206.88, 29.82, 53.56
207.92, 28.31, 54.60
202.61, 19.29, 49.55
211.56, 31.12, 59.57
216.94, 18.89, 62.00
211.34, 26.69, 61.32
216.78, 19.97, 65.19
214.05, 23.65, 60.39
216.54, 29.23, 62.91
211.60, 25.42, 54.69
209.52, 28.55, 60.18
208.66, 25.67, 59.96
206.74, 28.22, 57.15
203.39, 26.47, 53.33
210.37, 22.36, 60.08
213.67, 23.10, 60.40
211.24, 27.86, 58.39
214.87, 25.67, 59.94
210.97, 22.51, 52.65
209.23, 20.76, 56.96
209.57, 29.71, 52.59
214.44, 31.22, 59.93
217.25, 20.69, 64.72
216.93, 28.24, 57.44
216.49, 18.85, 58.87
217.65, 24.54, 61.15
217.70, 25.15, 63.61
217.65, 27.91, 66.50
207.33, 22.25, 57.84
211.41, 22.56, 60.37
211.09, 23.74, 57.65
203.27, 28.72, 48.85
214.98, 22.23, 56.23
206.05, 26.32, 56.61
211.28, 28.55, 59.48
211.66, 24.50, 56.12
216.08, 29.47, 66.12
216.76, 41.36, 61.84
229.85, 31.73, 70.62
230.24, 42.35, 68.28
214.26, 35.97, 62.90
222.64, 32.97, 63.63
228.58, 32.89, 68.39
229.50, 37.71, 72.70
226.60, 42.39, 64.83
230.85, 42.48, 72.05
232.65, 40.27, 76.40
219.07, 32.54, 63.84
234.15, 37.56, 69.19
234.74, 32.55, 68.49
227.01, 38.76, 65.29
229.90, 39.78, 71.24
236.06, 40.73, 70.66
213.69, 31.81, 59.83
216.61, 32.76, 61.38
235.81, 32.06, 73.92
231.03, 40.81, 69.96
214.42, 34.70, 57.60
226.05, 36.79, 65.35
217.78, 35.38, 62.03
230.81, 39.57, 71.12
225.02, 32.77, 63.43
232.49, 34.65, 68.26
237.21, 31.85, 68.50
226.02, 38.88, 67.75
222.29, 33.01, 64.39
214.39, 35.00, 61.34
230.21, 34.72, 69.42
230.55, 33.20, 69.85
214.78, 32.65, 60.88
232.12, 39.69, 74.72
215.03, 34.33, 60.94
233.60, 42.84, 68.99
221.57, 34.20, 63.91
216.79, 38.13, 55.98
235.68, 40.73, 72.70
230.88, 31.65, 69.94
224.31, 36.03, 65.08
233.49, 34.65, 73.15
217.09, 40.30, 62.89
236.01, 42.57, 73.58
223.70, 40.06, 62.99
