243.61, 49.25, 76.91
248.84, 35.23, 79.63
246.29, 38.90, 78.31
253.77, 45.73, 82.11
244.52, 54.98, 77.39
250.72, 53.47, 80.58
236.28, 45.02, 72.96
245.68, 41.32, 78.00
256.33, 52.53, 83.38
250.30, 33.39, 80.37
255.75, 39.20, 83.09
242.69, 51.83, 76.43
235.52, 51.11, 72.54
244.35, 31.78, 77.30
239.45, 38.60, 74.70
241.70, 55.33, 75.90
251.82, 30.06, 81.14
238.45, 56.38, 74.15
238.31, 54.11, 74.07
244.36, 43.99, 77.31
251.60, 32.75, 81.03
237.30, 36.39, 73.53
240.21, 39.64, 75.10
245.84, 55.84, 78.08
252.19, 31.87, 81.32
256.52, 56.01, 83.47
235.62, 35.57, 72.60
250.16, 46.67, 80.30
245.65, 52.00, 77.98
243.46, 48.57, 76.84
250.50, 50.11, 80.47
235.70, 35.47, 72.64
236.65, 41.89, 73.16
250.22, 34.07, 80.33
235.55, 46.98, 72.56
244.92, 32.58, 77.60
250.85, 35.07, 80.65
254.68, 49.05, 82.56
239.03, 49.62, 74.46
255.21, 55.70, 82.83
252.11, 40.35, 81.28
244.07, 31.10, 77.16
251.14, 46.94, 80.80
251.61, 52.35, 81.03
235.18, 56.81, 72.35
249.21, 31.35, 79.82
239.58, 38.44, 74.76
248.22, 42.02, 79.31
243.27, 50.85, 76.74
251.28, 42.27, 80.87
251.49, 31.18, 80.97
238.85, 53.68, 74.37
253.85, 30.28, 82.15
239.30, 44.23, 74.61
253.90, 47.48, 82.18
254.06, 41.69, 82.26
245.69, 55.02, 78.00
238.66, 34.51, 74.26
241.98, 32.05, 76.05
249.35, 53.04, 79.89
234.67, 50.94, 72.07
246.45, 42.25, 78.40
240.25, 32.64, 75.13
247.45, 41.57, 78.91
250.86, 37.12, 80.66
247.46, 38.69, 78.92
237.74, 49.08, 73.77
248.01, 49.85, 79.20
251.39, 47.59, 80.92
240.60, 39.30, 75.31
252.10, 34.64, 81.28
251.80, 30.56, 81.13
244.61, 38.51, 77.44
250.06, 43.93, 80.25
244.29, 56.73, 77.27
238.29, 36.72, 74.07
246.34, 31.22, 78.34
240.62, 44.54, 75.32
240.89, 55.27, 75.47
249.86, 53.43, 80.15
242.97, 53.43, 76.57
252.15, 35.03, 81.30
236.65, 33.56, 73.17
248.62, 34.44, 79.52
241.03, 41.30, 75.54
247.25, 41.57, 78.81
238.49, 41.96, 74.17
246.91, 40.20, 78.64
244.68, 57.38, 77.47
251.99, 54.89, 81.22
255.51, 35.74, 82.97
242.50, 56.15, 76.33
245.80, 49.13, 78.06
242.45, 41.07, 76.30
243.95, 52.03, 77.09
256.33, 51.28, 83.38
256.49, 35.00, 83.46
250.61, 41.11, 80.53
249.89, 39.44, 80.16
241.99, 30.74, 76.05
250.41, 56.70, 80.43
240.49, 56.23, 75.26
240.70, 48.78, 75.37
238.24, 45.23, 74.04
238.78, 36.08, 74.33
256.44, 54.26, 83.43
238.29, 57.79, 74.06
237.37, 38.96, 73.56
248.73, 42.88, 79.57
242.57, 34.97, 76.36
242.15, 36.24, 76.14
242.76, 31.95, 76.46
248.80, 46.82, 79.60
237.41, 41.06, 73.59
242.96, 34.59, 76.57
255.31, 56.87, 82.87
238.81, 35.28, 74.35
235.65, 49.74, 72.62
237.46, 31.28, 73.61
244.70, 50.42, 77.49
248.75, 33.94, 79.58
250.74, 36.19, 80.59
247.98, 46.57, 79.19
237.52, 43.42, 73.64
239.58, 43.83, 74.76
240.44, 56.72, 75.23
244.29, 30.63, 77.27
255.75, 56.18, 83.09
239.38, 50.07, 74.66
246.09, 33.82, 78.21
246.35, 54.17, 78.35
254.80, 35.38, 82.63
245.98, 34.43, 78.15
248.15, 56.42, 79.27
243.31, 40.89, 76.75
236.39, 42.09, 73.03
240.71, 44.73, 75.37
237.52, 39.79, 73.64
245.46, 38.86, 77.88
255.57, 30.52, 83.01
236.74, 48.01, 73.22
252.83, 48.54, 81.64
255.72, 37.77, 83.08
249.07, 50.85, 79.75
250.22, 50.32, 80.33
250.51, 34.90, 80.47
246.33, 57.38, 78.34
248.67, 43.72, 79.54
236.26, 39.88, 72.95
249.17, 44.23, 79.79
241.00, 54.77, 75.53
252.80, 30.83, 81.63
237.14, 33.41, 73.44
241.14, 30.05, 75.60
246.39, 38.57, 78.37
251.91, 41.01, 81.19
253.66, 40.52, 82.06
250.83, 37.66, 80.64
248.44, 57.12, 79.42
249.86, 32.84, 80.15
237.55, 53.35, 73.66
237.15, 31.56, 73.44
240.68, 44.52, 75.35
254.02, 34.29, 82.24
241.04, 39.42, 75.55
249.78, 44.39, 80.10
253.62, 38.12, 82.04
235.88, 48.66, 72.74
244.97, 51.40, 77.63
248.20, 49.81, 79.30
253.99, 51.61, 82.22
248.97, 46.34, 79.69
251.81, 42.39, 81.13
253.49, 54.95, 81.97
247.82, 48.32, 79.10
253.18, 49.08, 81.82
245.37, 35.87, 77.83
253.82, 49.33, 82.14
252.67, 54.82, 81.57
247.05, 47.19, 78.71
255.23, 39.98, 82.84
242.89, 45.35, 76.53
243.53, 36.69, 76.87
247.77, 34.97, 79.08
240.57, 30.46, 75.30
255.05, 30.27, 82.75
241.51, 31.79, 75.80
235.77, 51.80, 72.68
243.36, 33.12, 76.78
239.30, 56.33, 74.61
240.53, 36.24, 75.27
242.09, 34.40, 76.11
242.76, 31.83, 76.46
255.79, 52.56, 83.11
246.20, 48.98, 78.27
244.16, 48.58, 77.20
241.61, 33.55, 75.85
242.93, 45.10, 76.56
256.38, 44.21, 83.41
247.36, 46.68, 78.87
