18.73, 35.74, 230.38
16.39, 18.32, 229.44
20.31, 30.00, 228.66
18.98, 18.37, 231.83
9.32, 11.67, 230.08
16.60, 16.25, 228.12
17.27, 11.99, 231.18
10.17, 39.32, 230.31
10.75, 15.47, 230.35
19.48, 13.19, 231.40
17.64, 24.87, 232.25
8.55, 26.29, 231.78
11.49, 33.63, 231.05
13.41, 30.39, 228.58
19.11, 36.49, 231.41
8.24, 39.89, 228.58
12.46, 14.98, 228.57
19.53, 12.34, 228.40
10.60, 28.42, 230.82
8.60, 20.48, 232.08
11.10, 11.66, 231.88
20.18, 13.93, 230.33
16.11, 16.39, 231.89
8.95, 26.58, 232.63
12.25, 29.37, 228.42
17.02, 29.89, 228.13
10.97, 26.50, 230.01
9.00, 29.43, 228.71
13.69, 33.15, 229.99
19.50, 32.32, 233.24
18.18, 26.45, 232.16
16.61, 15.97, 230.93
12.86, 26.49, 228.29
18.97, 23.19, 230.70
12.20, 27.63, 231.00
15.84, 20.18, 233.02
17.24, 28.00, 230.17
19.57, 38.60, 230.00
16.42, 31.33, 229.72
16.44, 12.16, 228.77
18.93, 39.64, 232.20
8.46, 35.90, 228.82
14.22, 30.06, 227.92
13.10, 16.23, 229.25
11.29, 31.01, 230.44
10.11, 13.26, 231.17
20.45, 14.43, 231.06
12.56, 35.98, 231.28
16.44, 22.51, 228.36
12.05, 26.64, 228.57
11.69, 37.92, 228.24
17.19, 36.32, 231.92
8.41, 17.12, 228.85
10.75, 13.89, 231.12
10.16, 27.50, 229.53
16.49, 15.52, 229.04
9.06, 16.19, 228.53
20.35, 33.29, 232.87
15.21, 19.88, 228.29
15.47, 36.09, 230.31
19.51, 13.02, 231.82
20.33, 18.47, 232.87
11.47, 13.67, 227.43
19.68, 16.75, 232.61
17.96, 36.60, 231.89
16.59, 22.46, 229.72
19.60, 27.64, 232.98
13.08, 32.39, 231.72
10.66, 24.85, 228.16
19.12, 18.83, 230.75
17.08, 22.82, 230.26
11.21, 37.53, 227.17
9.93, 36.49, 230.23
9.63, 21.41, 231.99
10.03, 24.89, 227.39
18.75, 34.70, 229.87
14.56, 29.68, 227.29
17.74, 17.32, 233.25
20.30, 38.63, 229.73
18.54, 14.37, 230.93
20.17, 38.35, 230.81
12.38, 31.68, 231.67
15.00, 36.67, 226.69
16.85, 26.85, 231.07
9.74, 23.81, 232.49
16.42, 11.76, 232.87
13.37, 31.17, 230.21
17.53, 34.55, 229.08
13.90, 32.67, 229.25
13.16, 26.28, 231.46
13.09, 20.35, 230.27
18.58, 31.97, 230.81
11.32, 18.70, 228.63
19.86, 16.01, 231.29
19.80, 24.19, 232.81
11.13, 31.94, 230.75
19.76, 37.63, 230.46
14.87, 19.48, 229.19
18.62, 33.91, 230.30
13.65, 28.12, 228.61
17.47, 26.68, 229.22
19.06, 39.10, 232.62
9.75, 37.55, 227.42
18.56, 30.96, 231.51
9.53, 32.03, 227.98
11.22, 22.99, 227.18
20.45, 19.58, 232.36
11.35, 26.88, 227.38
14.73, 19.84, 229.54
9.35, 22.46, 228.41
13.47, 38.75, 227.04
15.36, 22.56, 229.29
18.38, 29.05, 229.15
9.93, 14.38, 227.62
18.92, 37.40, 227.72
17.57, 25.00, 228.73
9.60, 37.46, 226.89
20.06, 32.31, 232.53
15.88, 33.59, 230.68
20.33, 13.91, 232.90
11.02, 17.63, 231.95
20.11, 34.85, 231.98
20.07, 22.19, 230.53
12.16, 23.64, 229.68
12.82, 39.74, 228.83
18.32, 29.43, 232.47
17.52, 36.77, 228.30
13.84, 22.84, 230.30
15.54, 22.23, 229.13
19.78, 13.12, 230.32
12.43, 19.47, 230.63
17.91, 34.55, 230.49
12.36, 26.15, 230.80
17.54, 24.67, 229.86
9.25, 30.28, 227.25
14.84, 24.60, 233.04
10.43, 17.03, 231.69
15.51, 32.90, 230.76
10.86, 36.58, 229.73
9.47, 31.15, 228.93
10.41, 27.96, 228.74
12.59, 24.15, 232.90
11.76, 20.72, 227.21
15.24, 37.13, 231.58
9.74, 33.73, 227.19
15.11, 13.05, 230.74
8.21, 25.13, 227.04
9.16, 20.14, 228.95
11.34, 35.95, 229.76
11.69, 28.14, 227.84
9.20, 17.97, 228.02
17.49, 30.05, 231.10
19.08, 32.87, 232.83
19.40, 21.48, 233.60
11.90, 36.12, 230.31
20.39, 37.31, 228.76
14.07, 15.69, 228.51
19.33, 15.47, 232.21
10.23, 17.91, 229.22
8.37, 33.10, 228.88
11.01, 39.86, 231.02
13.95, 36.68, 226.94
13.99, 14.73, 229.71
17.52, 26.97, 232.36
12.52, 18.62, 231.95
15.78, 12.21, 231.08
19.26, 16.31, 228.78
20.38, 18.94, 231.68
17.90, 13.60, 230.79
9.70, 13.67, 227.29
17.30, 23.12, 231.99
10.74, 34.09, 228.66
13.44, 28.10, 230.15
20.45, 27.03, 228.38
12.90, 24.86, 232.17
16.39, 22.59, 231.95
9.48, 32.83, 231.66
15.77, 25.00, 228.37
9.14, 38.85, 228.86
19.20, 24.66, 232.39
10.03, 35.32, 231.74
8.31, 30.36, 227.83
13.06, 24.11, 228.52
13.79, 13.07, 231.74
18.49, 35.34, 229.61
10.55, 34.24, 227.58
11.39, 11.58, 231.36
10.02, 31.88, 229.64
13.91, 39.48, 228.88
12.78, 30.73, 230.00
17.03, 32.95, 228.33
19.17, 18.37, 232.42
18.11, 34.10, 231.50
12.48, 21.70, 232.72
18.37, 40.88, 228.89
14.79, 32.67, 230.15
18.39, 26.85, 232.87
18.67, 36.24, 229.34
12.07, 19.45, 231.90
10.06, 36.78, 226.97
13.86, 22.96, 227.93
8.24, 33.75, 230.06
8.59, 13.61, 232.15
13.64, 30.31, 231.62
18.65, 17.36, 230.60
13.01, 13.50, 229.52
18.62, 39.50, 227.15
13.07, 34.69, 231.28
17.31, 21.49, 231.24
17.11, 34.95, 229.81
8.39, 28.66, 231.69
13.28, 15.95, 231.58
8.52, 36.34, 226.36
17.08, 13.98, 229.06
10.90, 31.30, 228.53
15.81, 31.93, 232.85
15.62, 30.31, 230.12
10.70, 12.76, 229.64
19.78, 14.89, 233.91
16.32, 36.79, 229.61
10.92, 33.08, 231.93
15.49, 40.04, 232.18
14.15, 18.54, 231.85
12.32, 13.56, 231.56
20.12, 35.88, 231.47
14.94, 23.33, 231.34
13.46, 16.67, 232.14
15.12, 31.63, 229.13
12.49, 26.25, 230.29
9.24, 24.84, 227.42
14.85, 36.60, 227.99
9.94, 13.08, 228.91
11.55, 13.61, 232.00
20.23, 23.23, 231.32
18.37, 31.77, 230.18
18.87, 36.42, 231.15
8.91, 37.98, 226.80
16.46, 13.43, 230.89
14.16, 23.27, 228.61
10.75, 28.26, 227.26
16.23, 28.57, 230.46
16.80, 40.55, 228.08
11.82, 18.59, 231.14
11.23, 35.96, 227.77
19.87, 32.12, 230.53
12.83, 25.43, 227.75
10.33, 14.64, 231.76
14.07, 38.77, 228.86
18.16, 24.96, 227.75
17.25, 32.20, 230.01
