21.53, 27.76, 229.13
18.47, 39.84, 232.31
20.51, 27.24, 233.20
19.27, 23.47, 230.81
23.00, 43.94, 228.45
20.39, 56.53, 228.02
23.61, 51.34, 227.79
21.26, 32.33, 231.85
18.53, 28.88, 232.66
18.46, 54.08, 224.94
20.99, 41.26, 232.09
19.20, 28.25, 229.53
22.04, 33.67, 228.64
18.65, 51.68, 224.93
18.44, 50.11, 227.92
21.76, 36.77, 231.52
23.52, 41.77, 233.12
21.43, 56.91, 230.75
19.15, 24.36, 232.80
19.87, 50.34, 225.87
19.31, 52.14, 225.27
20.71, 34.28, 232.06
21.97, 39.60, 228.68
19.72, 40.33, 232.88
20.19, 54.26, 226.07
22.65, 41.33, 233.47
21.42, 28.67, 228.09
23.49, 42.23, 231.40
19.71, 26.48, 231.41
19.87, 43.32, 229.36
20.92, 45.64, 232.99
22.97, 27.36, 231.40
20.94, 41.74, 231.76
20.93, 28.56, 233.72
20.21, 49.04, 225.60
22.64, 52.12, 228.03
22.25, 40.34, 227.63
19.29, 37.67, 230.90
22.63, 30.75, 233.41
23.58, 44.96, 227.38
19.88, 50.41, 231.70
19.80, 36.04, 227.33
19.99, 25.71, 230.11
20.61, 57.82, 230.77
22.92, 29.10, 233.74
19.47, 24.98, 228.01
22.65, 29.25, 228.64
19.03, 26.15, 229.80
18.89, 29.72, 228.45
21.05, 34.51, 227.30
23.45, 54.26, 228.94
18.52, 49.51, 231.81
19.75, 27.81, 231.20
19.18, 49.77, 228.14
21.07, 33.12, 230.02
20.84, 53.73, 228.97
18.51, 45.15, 229.29
18.47, 55.45, 226.04
23.55, 43.42, 230.92
22.47, 50.98, 230.05
21.41, 43.34, 228.77
21.47, 39.79, 233.39
22.32, 47.79, 229.56
18.98, 52.97, 229.13
23.07, 58.10, 226.58
20.36, 40.07, 231.72
23.03, 34.94, 231.44
18.99, 53.44, 229.62
19.79, 34.00, 229.11
18.97, 36.06, 232.30
22.63, 42.58, 233.25
19.04, 33.67, 229.93
19.32, 32.26, 229.02
21.51, 57.41, 227.53
20.57, 53.15, 228.41
21.19, 42.53, 232.52
20.31, 37.09, 233.70
18.83, 49.68, 228.82
19.86, 31.71, 227.27
21.32, 52.49, 227.58
22.69, 41.06, 233.16
22.70, 34.09, 233.45
19.10, 51.93, 230.10
21.61, 45.66, 232.98
20.73, 27.80, 233.58
21.03, 54.28, 226.80
23.12, 53.77, 231.96
21.68, 33.07, 229.11
22.86, 51.31, 229.59
22.90, 50.43, 228.96
21.80, 45.02, 228.03
19.79, 35.20, 231.88
22.83, 52.18, 229.92
22.76, 51.13, 231.98
22.76, 44.76, 230.82
20.31, 24.97, 230.75
20.24, 32.54, 227.92
20.01, 31.81, 233.49
23.66, 53.91, 226.22
22.02, 38.61, 229.27
19.05, 27.50, 229.57
20.76, 39.15, 231.96
23.40, 39.34, 233.13
23.04, 42.41, 229.78
21.51, 24.06, 228.53
20.33, 48.31, 226.27
19.41, 28.79, 230.81
20.90, 25.28, 228.33
21.76, 53.02, 229.20
21.81, 53.40, 226.87
19.98, 36.30, 230.40
21.55, 30.69, 229.20
18.52, 48.41, 230.64
21.30, 33.81, 231.67
20.52, 56.26, 227.93
22.23, 42.84, 227.18
18.76, 31.26, 229.15
19.74, 43.86, 231.41
19.66, 37.02, 228.61
18.45, 43.70, 230.48
21.96, 46.11, 231.77
22.46, 32.11, 231.42
22.12, 54.97, 231.41
19.28, 50.89, 226.81
19.62, 46.03, 229.97
22.89, 47.31, 226.51
19.20, 30.74, 231.11
21.19, 43.85, 231.11
22.20, 37.04, 229.99
21.74, 34.92, 227.33
23.37, 30.45, 230.56
22.26, 26.11, 234.51
21.65, 35.07, 230.35
19.41, 40.08, 232.49
21.99, 25.33, 229.55
22.80, 43.38, 233.33
19.06, 37.74, 231.92
21.43, 45.43, 229.72
18.31, 34.39, 229.84
21.25, 58.34, 226.99
20.70, 51.23, 227.59
21.19, 46.31, 232.05
20.20, 48.86, 229.98
20.30, 46.64, 230.08
20.29, 23.62, 231.05
22.15, 36.00, 233.43
21.13, 42.43, 228.15
20.75, 57.90, 228.13
23.50, 52.48, 227.19
22.61, 48.55, 229.56
