83.53, 56.56, 319.45
90.02, 54.37, 339.78
82.21, 59.47, 310.77
84.10, 73.14, 313.98
89.38, 73.66, 333.67
87.19, 61.17, 329.14
89.88, 70.13, 339.89
84.13, 74.87, 315.99
89.99, 54.81, 341.67
86.96, 67.94, 329.09
85.83, 69.31, 323.67
91.23, 76.55, 342.14
83.09, 69.22, 317.06
88.01, 72.49, 329.27
91.27, 81.21, 339.60
89.78, 60.43, 344.99
84.03, 57.15, 321.62
87.09, 59.14, 333.10
87.53, 74.56, 325.80
89.49, 56.81, 341.17
87.88, 57.76, 330.64
86.97, 56.37, 335.95
89.92, 59.31, 340.42
90.73, 57.60, 348.99
89.34, 79.82, 335.02
83.98, 74.66, 315.61
82.66, 77.75, 313.78
90.09, 75.12, 336.26
84.36, 77.37, 320.64
89.70, 82.87, 337.16
89.84, 62.39, 340.98
89.73, 56.12, 338.85
82.28, 79.11, 306.81
87.21, 78.87, 328.45
84.23, 55.72, 322.09
83.30, 53.99, 318.86
86.31, 74.47, 323.21
84.19, 58.34, 322.29
88.01, 78.07, 328.54
91.26, 70.54, 342.32
84.41, 57.08, 321.70
90.16, 69.02, 340.32
87.62, 81.84, 323.10
88.39, 72.30, 332.66
90.69, 75.47, 337.28
87.13, 65.52, 330.77
84.57, 57.53, 321.79
91.36, 56.66, 347.92
82.12, 54.65, 315.63
87.06, 57.08, 329.97
86.84, 66.39, 328.10
89.10, 57.01, 338.60
82.45, 63.82, 315.95
87.70, 71.61, 335.11
85.32, 82.25, 319.23
87.48, 65.98, 328.87
85.98, 56.46, 331.32
82.22, 54.93, 313.30
88.53, 58.22, 336.80
90.98, 62.30, 347.30
90.80, 73.88, 339.74
91.22, 55.41, 352.25
85.87, 77.58, 322.13
85.00, 58.23, 326.85
89.32, 80.90, 332.26
84.94, 82.37, 313.40
82.90, 78.36, 308.54
89.72, 65.99, 340.12
86.44, 57.91, 332.89
87.50, 82.50, 324.23
90.13, 76.51, 340.96
91.34, 61.09, 349.74
82.23, 60.70, 315.62
86.00, 59.99, 330.06
86.82, 65.85, 325.72
84.34, 78.04, 313.63
83.62, 77.99, 313.85
87.14, 63.88, 334.36
87.99, 75.71, 334.43
85.24, 76.37, 319.15
83.16, 70.82, 318.63
85.34, 79.11, 320.59
90.97, 60.07, 345.99
86.91, 81.91, 324.77
83.70, 75.48, 311.88
86.36, 62.48, 324.83
82.82, 81.92, 314.27
82.69, 73.63, 310.53
82.32, 81.78, 307.93
88.10, 59.87, 338.32
84.15, 54.14, 323.28
88.03, 63.92, 333.60
82.31, 55.27, 317.99
83.88, 79.26, 310.41
83.22, 70.48, 319.49
83.44, 72.78, 318.26
85.25, 64.25, 326.36
82.16, 64.28, 314.76
87.11, 76.01, 325.54
90.81, 62.60, 341.59
83.37, 73.35, 315.97
91.39, 80.41, 340.34
86.98, 79.69, 323.73
82.45, 56.85, 314.24
84.92, 61.57, 326.18
84.81, 60.42, 326.77
84.78, 75.09, 320.09
88.37, 64.70, 335.97
85.04, 57.75, 324.57
89.40, 80.16, 338.46
82.55, 55.52, 314.38
85.54, 74.84, 323.69
90.42, 70.53, 340.97
89.22, 57.96, 342.33
87.99, 79.72, 333.47
87.42, 59.35, 328.88
85.35, 61.65, 327.48
91.43, 73.62, 341.08
83.65, 62.41, 320.72
89.62, 61.83, 337.86
89.98, 78.19, 338.24
84.05, 76.64, 313.33
83.70, 60.67, 320.02
90.45, 60.54, 344.70
86.18, 59.06, 331.04
89.49, 57.18, 340.14
88.29, 53.81, 341.16
91.67, 53.95, 353.50
89.96, 82.56, 336.13
83.80, 73.25, 315.71
86.51, 77.32, 327.98
86.62, 53.72, 328.80
83.76, 75.31, 319.04
85.02, 79.48, 320.39
83.95, 68.09, 316.37
88.11, 74.98, 327.34
87.22, 64.52, 331.08
85.22, 59.20, 324.47
83.19, 65.30, 319.06
88.48, 60.83, 336.10
88.58, 74.80, 329.46
90.11, 73.42, 341.78
87.13, 82.81, 325.74
84.18, 72.26, 317.33
87.48, 72.21, 333.79
88.76, 55.35, 335.12
84.98, 79.64, 317.17
90.75, 58.91, 349.23
87.26, 64.70, 332.19
82.45, 80.93, 307.43
