213.65, 26.98, 59.40
203.82, 24.70, 52.62
202.63, 29.24, 51.75
205.43, 20.45, 53.78
215.90, 19.93, 60.86
210.84, 30.43, 57.53
216.25, 26.30, 61.09
217.11, 29.02, 61.64
217.83, 29.09, 62.09
213.36, 27.30, 59.21
215.54, 20.06, 60.63
203.83, 20.49, 52.63
212.51, 28.08, 58.64
205.15, 19.78, 53.58
217.93, 23.22, 62.16
201.76, 27.71, 51.11
206.00, 24.84, 54.18
210.98, 18.40, 57.62
213.47, 28.89, 59.28
218.53, 22.53, 62.53
201.89, 23.00, 51.20
218.24, 27.73, 62.35
212.91, 22.82, 58.91
204.34, 28.00, 53.00
213.20, 28.50, 59.10
207.22, 25.41, 55.04
216.50, 19.76, 61.24
213.56, 23.92, 59.34
205.46, 21.21, 53.80
205.61, 23.36, 53.90
205.73, 30.73, 53.99
213.58, 26.05, 59.35
217.26, 29.91, 61.73
210.54, 22.66, 57.33
205.15, 20.21, 53.57
202.98, 20.89, 52.01
202.75, 22.82, 51.83
203.27, 27.40, 52.22
205.63, 27.73, 53.92
218.01, 19.25, 62.21
211.31, 22.40, 57.84
206.53, 30.78, 54.56
217.39, 28.87, 61.81
209.94, 29.00, 56.92
212.08, 20.33, 58.36
205.09, 21.53, 53.54
211.19, 21.51, 57.76
217.93, 21.31, 62.16
205.52, 18.98, 53.84
217.26, 27.79, 61.73
213.65, 28.98, 59.40
203.61, 28.05, 52.46
215.21, 24.03, 60.41
204.89, 19.20, 53.39
217.02, 29.73, 61.58
214.74, 31.67, 60.11
203.11, 19.45, 52.10
212.32, 19.50, 58.52
211.36, 28.88, 57.87
202.66, 20.27, 51.77
213.47, 25.03, 59.28
208.57, 21.00, 55.98
201.61, 30.57, 51.00
213.49, 24.33, 59.29
204.50, 26.66, 53.11
211.73, 28.36, 58.13
206.77, 27.79, 54.73
217.86, 27.50, 62.11
205.28, 18.83, 53.67
211.92, 25.32, 58.26
203.11, 25.04, 52.10
213.97, 18.49, 59.61
209.70, 22.09, 56.76
215.39, 23.00, 60.53
206.98, 26.08, 54.87
216.59, 24.19, 61.30
205.72, 29.49, 53.99
204.18, 21.48, 52.88
201.55, 23.19, 50.95
205.78, 22.67, 54.03
206.39, 21.87, 54.46
213.47, 21.35, 59.28
216.34, 20.32, 61.14
218.42, 22.91, 62.47
201.70, 22.42, 51.06
211.45, 31.52, 57.94
211.29, 18.72, 57.83
202.09, 22.22, 51.35
213.94, 22.37, 59.59
203.08, 31.00, 52.08
203.20, 24.33, 52.17
208.31, 18.92, 55.80
214.10, 30.43, 59.70
205.91, 28.59, 54.12
212.84, 20.88, 58.86
217.95, 18.42, 62.17
202.15, 25.04, 51.39
205.34, 22.24, 53.71
206.48, 18.71, 54.52
215.02, 30.89, 60.29
